uid,iid,score,time
3,5213,4,586
3,5234,4,475
3,5239,1,514
3,5240,4,509
3,5252,5,166
3,5253,2,1108
3,5260,5,171
3,5310,1,228
3,5349,1,514
3,5382,5,1279
3,5406,1,142
3,5408,4,415
3,5429,3,598
3,5452,2,912
3,5471,1,698
3,5492,4,917
3,5496,5,413
3,5504,4,415
3,5507,4,587
3,5511,4,475
3,5512,2,441
3,5520,5,1184
3,5531,5,214
3,5535,1,418
3,5548,5,161
3,5551,2,488
3,5580,4,912
3,5591,2,586
3,5594,3,480
3,5596,5,1055
3,5605,4,170
3,5615,4,598
3,5620,4,171
3,5641,3,475
3,5649,4,975
3,5651,1,419
3,5663,3,917
3,5666,5,475
3,5667,2,992
3,5668,3,470
3,5689,5,1226
3,5700,5,680
3,5717,4,912
3,5718,1,475
3,5728,4,564
3,5755,2,634
3,5764,2,1108
3,5789,4,634
3,5794,4,425
3,5808,5,917
3,5819,3,1176
3,5845,5,419
3,5846,5,509
3,5851,4,441
3,5877,5,418
3,5890,3,514
3,5899,2,926
3,5900,4,441
3,5910,5,924
3,5913,4,648
3,5918,3,419
3,5935,2,587
3,5937,3,510
3,5939,3,607
3,5941,4,596
3,5949,3,1230
3,5958,3,1005
3,5963,4,427
3,5968,5,470
3,5969,2,918
3,5975,3,923
3,5976,2,912
3,5977,3,445
3,5980,4,1037
3,5983,3,1042
3,6000,3,913
3,6047,5,419
3,6057,1,514
3,6059,2,1171
3,6072,3,913
3,6081,4,608
3,6092,3,513
3,6110,1,921
3,6112,2,1190
3,6118,3,598
3,6120,5,1228
3,6121,4,413
3,6134,2,496
3,6138,3,912
3,6141,5,501
3,6144,4,496
3,6153,3,577
3,6155,1,609
3,6165,4,415
3,6199,5,445
3,6216,4,415
3,6224,2,475
3,6236,2,919
3,6248,2,1064
3,6252,2,578
3,6253,4,917
3,6257,4,722
3,6262,5,475
3,6269,5,917
3,6272,4,475
3,6285,3,598
3,6301,4,583
3,6313,1,475
3,6340,3,490
3,6344,1,475
3,6356,3,496
3,6357,5,415
3,6359,4,415
3,6374,2,618
3,6377,5,501
3,6404,4,415
3,6405,3,1193
3,6407,3,560
3,6422,4,577
3,6439,5,415
3,6441,3,475
3,6444,4,441
3,6450,2,1069
3,6456,4,1252
3,6466,1,583
3,6468,2,1121
3,6476,5,597
3,6481,3,609
3,6491,5,597
3,6493,5,413
3,6501,3,501
3,6504,4,501
3,6522,3,912
3,6527,4,560
3,6530,3,560
3,6537,4,646
3,6554,4,1069
3,6577,3,913
3,6596,1,475
3,6621,2,441
3,6634,3,509
3,6638,3,921
3,6640,5,419
3,6655,4,430
3,6684,2,1228
3,6693,4,597
3,6694,5,1240
3,6699,4,441
3,6702,5,475
3,6704,4,1209
3,6706,5,918
3,6709,5,1247
3,6722,4,415
3,6742,4,919
3,6789,2,475
3,6797,4,912
3,6800,2,912
3,6804,3,1030
3,6823,3,1176
3,6830,5,1018
3,6863,5,418
3,6868,3,595
3,6880,4,419
3,6889,2,475
3,6900,4,590
3,6909,5,917
3,6915,3,597
3,6936,1,475
3,6937,3,680
3,6938,3,602
3,6949,1,475
3,6965,3,1319
3,6972,3,1178
3,7001,2,1037
3,7004,4,1021
3,7007,5,475
3,7033,1,441
3,7045,1,475
3,7050,1,1054
3,7075,1,475
3,7083,3,643
3,7103,2,464
3,7116,3,1262
3,7132,1,617
3,7139,3,912
3,7150,5,1319
3,7180,5,1226
3,7189,3,912
3,7201,1,1019
3,7203,4,598
3,7211,2,475
3,7212,5,1102
3,7216,3,598
3,7221,5,1026
3,7223,5,1102
3,7251,3,475
3,7261,4,917
3,7262,3,643
3,7285,3,581
3,7326,5,1251
3,7331,4,1054
3,7336,3,577
3,7339,4,586
3,7346,4,912
3,7367,5,917
3,7374,4,913
3,7384,4,1141
3,7390,3,1183
3,7412,2,917
3,7443,5,1251
3,7462,4,608
3,7468,2,597
3,7469,2,1228
3,7486,1,597
3,7488,2,627
3,7489,1,596
3,7577,5,1318
3,7600,4,648
3,7619,5,608
3,7623,2,1102
3,7624,4,680
3,7626,3,1034
3,7636,3,608
3,7641,2,608
3,7664,4,597
3,7666,2,912
3,7673,3,634
3,7675,5,912
3,7686,5,608
3,7690,4,912
3,7701,4,912
3,7710,4,1021
3,7718,5,912
3,7719,5,577
3,7772,5,1032
3,7780,4,1228
3,7783,2,608
3,7796,3,598
3,7797,4,608
3,7807,3,1034
3,7816,4,917
3,7817,5,608
3,7823,5,912
3,7825,1,608
3,7829,1,597
3,7832,4,917
3,7840,2,1032
3,7876,5,1037
3,7890,3,1163
3,7892,4,917
3,7903,5,635
3,7932,2,622
3,7939,5,912
3,7945,2,1049
3,7973,3,924
3,8021,4,608
3,8039,4,924
3,8080,2,912
3,8085,3,627
3,8087,4,597
3,8095,3,912
3,8119,2,1026
3,8120,5,912
3,8123,5,918
3,8131,4,1273
3,8137,5,645
3,8191,4,1032
3,8196,3,645
3,8223,5,1021
3,8240,5,917
3,8253,3,912
3,8269,5,912
3,8318,5,1000
3,8336,5,645
3,8339,4,1229
3,8350,5,921
3,8383,3,913
3,8387,4,913
3,8390,3,913
3,8392,3,1019
3,8400,3,1040
3,8413,1,912
3,8415,5,680
3,8423,4,912
3,8432,3,1128
3,8455,4,912
3,8456,5,1029
3,8526,4,912
3,8533,4,912
3,8550,4,924
3,8572,5,912
3,8598,5,921
3,8638,4,1091
3,8654,4,918
3,8674,4,1069
3,8697,4,1040
3,8717,4,1030
3,8724,4,1230
3,8738,2,1069
3,8746,4,1042
3,8767,4,1030
3,8789,5,1113
3,8795,3,1036
3,8809,3,919
3,8840,1,1102
3,8845,5,912
3,8857,4,912
3,8896,4,918
3,8958,2,913
3,8987,4,1037
3,9006,5,1194
3,9008,3,1069
3,9020,5,1000
3,9058,2,975
3,9064,4,924
3,9102,4,975
3,9108,5,912
3,9132,3,1069
3,9168,5,917
3,9169,2,913
3,9170,2,920
3,9171,4,912
3,9191,2,1017
3,9222,3,1193
3,9253,3,912
3,9260,5,1102
3,9283,3,913
3,9334,3,1005
3,9403,1,1208
3,9420,4,912
3,9427,3,1170
3,9438,5,1110
3,9447,3,912
3,9504,2,1069
3,9510,4,1186
3,9526,5,1021
3,9538,2,921
3,9574,4,1052
3,9583,4,917
3,9594,3,912
3,9596,5,1015
3,9602,4,922
3,9647,5,1112
3,9661,3,1263
3,9698,4,1005
3,9760,4,1069
3,9767,1,1098
3,9776,2,1026
3,9783,5,1069
3,9815,3,917
3,9834,4,1200
3,9850,5,1108
3,9917,5,1189
3,9928,4,918
3,9942,5,917
3,9958,3,917
3,9997,5,975
3,10009,1,1046
3,10018,3,919
3,10036,1,1319
3,10042,3,1141
3,10044,4,912
3,10058,2,1015
3,10068,5,975
3,10071,5,1144
3,10085,4,917
3,10111,2,1069
3,10154,3,922
3,10165,4,1255
3,10211,2,917
3,10220,5,1177
3,10236,4,1063
3,10292,2,1098
3,10317,4,917
3,10345,4,912
3,10368,5,912
3,10375,1,1226
3,10389,4,1130
3,10395,3,1050
3,10431,4,1110
3,10436,5,912
3,10438,4,1147
3,10440,4,1245
3,10441,3,1101
3,10459,3,912
3,10508,5,1143
3,10516,3,1003
3,10549,4,1121
3,10565,2,1021
3,10587,5,920
3,10594,4,1016
3,10625,5,1120
3,10631,2,1100
3,10664,3,1025
3,10675,3,1168
3,10686,4,1052
3,10696,5,1251
3,10720,3,925
3,10862,4,1198
3,10876,5,1037
3,10887,4,1133
3,10913,4,1123
3,10917,4,1120
3,10989,5,1228
3,10992,5,1069
3,11002,5,1256
3,11074,3,1017
3,11081,4,1154
3,11094,4,1191
3,11104,5,1226
3,11177,2,1266
3,11205,5,1102
3,11218,5,1273
3,11239,5,1185
3,11252,5,1037
3,11266,5,1205
3,11271,5,1001
3,11294,3,1200
3,11325,3,1128
3,11326,5,1102
3,11327,3,1196
3,11346,4,1115
3,11380,4,1021
3,11395,4,1050
3,11419,2,1143
3,11463,5,1040
3,11470,3,1021
3,11486,5,1050
3,11493,5,1027
3,11558,1,1170
3,11574,1,1197
3,11578,5,1050
3,11651,3,1005
3,11770,5,1227
3,11780,4,1140
3,11781,4,1251
3,11786,4,1226
3,11819,5,1027
3,11911,3,1229
3,11944,3,1226
3,11949,5,1226
3,12035,5,1226
3,12107,3,1226
3,12118,5,1239
3,12185,3,1149
3,12308,5,1147
3,12339,3,1176
3,12346,2,1239
3,12365,3,1239
3,12437,5,1226
3,12438,5,1251
3,12482,5,1170
3,12505,4,1226
3,12521,3,1226
3,12529,4,1226
3,12543,5,1147
3,12562,4,1140
3,12637,5,1251
3,12663,4,1151
3,12695,5,1180
3,12700,3,1229
3,12833,5,1251
3,12852,3,1140
3,12952,5,1247
3,12986,2,1259
3,13003,5,1226
3,13070,3,1239
3,13163,3,1262
3,13192,3,1254
3,13209,5,1226
3,13382,4,1242
3,13537,5,1226
3,13565,1,1273
3,13811,4,1285
3,13813,3,1228
4,2,2,8
4,8,2,40
4,9,2,8
4,12,3,1
4,13,2,8
4,30,3,89
4,34,4,1
4,35,3,176
4,48,4,1
4,52,4,202
4,54,1,8
4,56,4,1
4,59,4,1123
4,60,4,236
4,66,3,8
4,81,4,20
4,100,2,895
4,108,4,797
4,111,2,1
4,112,2,1
4,115,5,1
4,124,4,1
4,143,4,319
4,146,3,350
4,148,3,8
4,149,3,8
4,150,3,34
4,170,3,8
4,188,4,324
4,191,2,1151
4,195,2,20
4,199,4,1
4,202,3,8
4,212,3,18
4,217,3,144
4,222,3,1
4,225,1,1
4,226,2,785
4,245,4,8
4,256,1,40
4,262,4,1275
4,277,3,183
4,282,2,8
4,291,3,8
4,301,3,1
4,302,2,40
4,319,3,18
4,328,3,1
4,333,4,1
4,355,3,8
4,356,4,6
4,358,3,6
4,360,1,176
4,371,3,144
4,386,3,34
4,389,3,20
4,393,3,1
4,406,3,34
4,410,4,6
4,416,3,238
4,418,3,34
4,421,4,1
4,422,2,843
4,423,2,267
4,425,3,40
4,426,1,8
4,428,2,1
4,431,3,121
4,432,3,8
4,434,4,594
4,437,5,6
4,438,3,1
4,443,2,34
4,451,1,1
4,465,3,40
4,470,2,1
4,473,3,930
4,475,2,1
4,477,3,1
4,481,3,142
4,486,4,34
4,488,2,860
4,499,3,177
4,509,2,439
4,512,2,34
4,537,5,1
4,541,2,34
4,547,3,1
4,548,3,881
4,555,5,1
4,558,3,34
4,564,3,1087
4,568,3,34
4,572,3,1070
4,601,3,1
4,604,2,144
4,606,3,34
4,609,1,176
4,613,3,34
4,628,4,138
4,633,3,8
4,641,4,89
4,648,2,290
4,661,2,439
4,668,2,144
4,676,2,32
4,683,3,219
4,684,1,34
4,690,2,34
4,693,3,34
4,706,3,144
4,722,2,176
4,729,2,1
4,735,2,1
4,736,3,8
4,737,4,1
4,753,4,20
4,759,4,1
4,772,3,228
4,781,3,559
4,799,3,103
4,803,2,1
4,804,3,50
4,806,3,1
4,824,3,1
4,828,3,1
4,849,3,1
4,850,3,34
4,852,4,40
4,856,2,1
4,866,4,176
4,868,1,8
4,875,3,18
4,877,1,1
4,881,3,176
4,886,4,1
4,890,3,34
4,895,1,78
4,899,3,1
4,916,3,241
4,917,3,1140
4,926,3,34
4,935,2,1
4,944,3,566
4,949,3,78
4,950,4,1
4,951,3,1
4,953,4,821
4,955,4,192
4,957,3,1
4,958,4,135
4,963,4,34
4,983,2,8
4,986,4,40
4,991,2,34
4,995,4,1
4,998,3,40
4,1000,4,1
4,1002,3,1
4,1015,3,1
4,1016,1,40
4,1022,2,34
4,1028,3,1
4,1030,3,578
4,1032,5,1
4,1037,2,6
4,1038,3,8
4,1041,3,1
4,1045,3,1
4,1051,3,1
4,1053,2,176
4,1055,4,50
4,1065,3,177
4,1067,2,8
4,1073,3,40
4,1079,3,50
4,1083,1,1
4,1084,4,1
4,1094,4,1
4,1098,3,141
4,1099,4,1
4,1101,2,144
4,1110,3,297
4,1111,3,8
4,1125,4,1
4,1127,3,585
4,1138,3,1
4,1140,3,1
4,1143,3,40
4,1167,4,1
4,1173,1,178
4,1174,1,1
4,1175,3,40
4,1178,3,1
4,1185,3,8
4,1190,4,8
4,1191,4,1007
4,1193,3,103
4,1196,2,1
4,1198,4,8
4,1199,4,579
4,1206,2,89
4,1216,2,797
4,1219,3,8
4,1227,3,144
4,1232,2,78
4,1236,4,185
4,1238,4,1
4,1243,3,34
4,1251,3,189
4,1264,3,138
4,1266,4,6
4,1271,1,1
4,1273,2,177
4,1286,4,8
4,1288,2,40
4,1290,1,39
4,1293,4,847
4,1306,4,34
4,1309,3,654
4,1316,3,39
4,1321,2,1
4,1326,2,34
4,1328,5,8
4,1329,1,1
4,1330,3,170
4,1331,4,1
4,1333,2,8
4,1335,3,34
4,1336,3,1
4,1340,3,40
4,1342,4,135
4,1346,4,8
4,1349,4,40
4,1364,3,34
4,1380,4,20
4,1385,3,1311
4,1393,2,12
4,1395,3,1
4,1396,3,1
4,1403,5,6
4,1408,3,370
4,1414,4,34
4,1418,3,34
4,1431,1,112
4,1432,3,1
4,1433,3,924
4,1434,2,40
4,1452,3,1
4,1453,3,1
4,1454,4,1
4,1455,1,18
4,1458,2,1
4,1459,3,1
4,1468,2,8
4,1470,4,543
4,1483,3,8
4,1484,3,8
4,1486,3,18
4,1488,2,1
4,1489,1,18
4,1498,4,1157
4,1506,5,738
4,1508,3,12
4,1518,3,176
4,1532,3,1
4,1535,3,34
4,1541,2,165
4,1542,3,40
4,1543,3,1
4,1544,3,34
4,1545,3,40
4,1547,4,197
4,1552,4,267
4,1570,4,1
4,1574,2,205
4,1580,3,18
4,1586,3,601
4,1594,2,40
4,1596,2,1
4,1598,3,1
4,1601,3,1
4,1606,3,1060
4,1609,3,40
4,1612,3,135
4,1615,4,138
4,1617,3,34
4,1618,2,6
4,1623,5,1
4,1629,3,274
4,1641,4,1
4,1650,4,1
4,1652,1,133
4,1653,4,18
4,1659,3,878
4,1665,4,104
4,1674,2,1
4,1675,4,1
4,1684,2,1
4,1688,3,12
4,1690,3,20
4,1703,2,8
4,1705,3,34
4,1712,3,144
4,1726,3,20
4,1733,2,40
4,1743,3,116
4,1744,3,8
4,1752,2,1
4,1753,2,249
4,1761,2,439
4,1771,4,6
4,1782,3,1
4,1787,5,793
4,1793,3,144
4,1801,3,1
4,1806,1,1
4,1814,3,261
4,1816,2,1
4,1821,3,6
4,1822,5,840
4,1824,3,144
4,1825,3,502
4,1849,3,8
4,1856,4,89
4,1857,3,1080
4,1860,5,8
4,1868,3,34
4,1875,2,1
4,1895,3,103
4,1899,4,8
4,1901,3,583
4,1902,3,1
4,1903,1,6
4,1914,3,40
4,1921,4,660
4,1925,3,176
4,1934,4,8
4,1937,3,1
4,1946,3,144
4,1947,3,1
4,1951,4,729
4,1953,3,20
4,1957,3,177
4,1959,3,1
4,1973,3,34
4,1975,2,1
4,1976,1,78
4,1980,4,8
4,1981,2,101
4,1982,3,1257
4,1985,4,1
4,1990,1,642
4,1999,2,40
4,2002,4,34
4,2005,2,825
4,2013,2,40
4,2014,3,802
4,2021,3,6
4,2025,3,8
4,2026,3,8
4,2028,3,1
4,2029,4,176
4,2034,4,12
4,2037,4,40
4,2042,2,1
4,2047,2,1
4,2051,3,8
4,2058,2,1
4,2062,2,1
4,2065,3,12
4,2072,3,144
4,2074,1,1
4,2083,2,595
4,2088,3,8
4,2089,4,6
4,2092,3,40
4,2094,3,30
4,2097,3,177
4,2098,3,34
4,2099,2,144
4,2102,2,20
4,2105,3,144
4,2115,3,877
4,2118,1,18
4,2124,4,969
4,2125,4,1
4,2128,2,34
4,2136,3,135
4,2137,4,847
4,2141,3,20
4,2152,4,34
4,2155,3,12
4,2162,2,40
4,2167,2,1
4,2177,2,8
4,2181,2,1
4,2189,3,34
4,2190,3,1
4,2192,1,1
4,2203,4,8
4,2212,2,40
4,2220,4,6
4,2221,1,176
4,2231,3,144
4,2270,3,154
4,2274,4,1
4,2276,2,1168
4,2280,3,1
4,2287,2,1
4,2288,2,34
4,2292,3,267
4,2296,1,138
4,2300,4,1
4,2302,3,8
4,2310,4,1
4,2325,2,1
4,2329,4,8
4,2333,4,1
4,2336,2,8
4,2337,2,20
4,2345,4,34
4,2349,4,96
4,2350,3,1
4,2358,3,40
4,2359,2,34
4,2360,4,1
4,2361,4,6
4,2362,4,9
4,2365,3,8
4,2370,2,8
4,2374,3,273
4,2376,3,103
4,2377,3,1
4,2382,4,1
4,2384,4,8
4,2387,4,192
4,2391,4,1
4,2393,4,637
4,2395,4,18
4,2397,2,34
4,2399,3,34
4,2414,3,34
4,2416,2,40
4,2421,4,208
4,2425,4,567
4,2434,1,1
4,2442,2,34
4,2445,3,782
4,2449,3,144
4,2450,3,1
4,2452,3,1
4,2456,3,8
4,2484,1,34
4,2486,3,8
4,2489,3,40
4,2490,2,20
4,2493,4,1
4,2504,3,682
4,2507,3,40
4,2514,3,40
4,2518,3,1
4,2519,3,144
4,2523,3,1
4,2526,5,1
4,2527,4,1168
4,2531,3,1126
4,2532,3,40
4,2534,3,8
4,2538,2,8
4,2546,3,8
4,2549,2,1
4,2552,3,1
4,2555,2,40
4,2561,4,1295
4,2562,3,8
4,2571,2,40
4,2583,4,1
4,2585,2,198
4,2588,5,1
4,2594,3,8
4,2603,3,1
4,2609,2,20
4,2610,3,8
4,2616,3,40
4,2619,4,1
4,2620,4,1315
4,2625,3,144
4,2630,3,1
4,2637,3,1
4,2645,3,1323
4,2659,3,446
4,2666,3,34
4,2667,2,40
4,2678,2,18
4,2681,4,8
4,2685,3,8
4,2691,2,176
4,2695,4,30
4,2705,4,1
4,2710,3,176
4,2721,3,1
4,2723,4,8
4,2725,4,6
4,2729,3,12
4,2741,3,833
4,2756,4,1
4,2758,3,1
4,2765,3,8
4,2782,3,1
4,2787,3,1
4,2793,3,34
4,2798,2,124
4,2820,3,1
4,2821,2,519
4,2822,4,1
4,2827,3,8
4,2828,3,40
4,2829,4,1
4,2832,2,40
4,2837,4,6
4,2846,3,812
4,2857,1,827
4,2863,3,1
4,2865,3,34
4,2872,1,1
4,2873,4,1
4,2883,3,12
4,2886,5,34
4,2889,3,40
4,2890,1,1
4,2894,2,170
4,2896,2,1
4,2899,4,8
4,2901,2,34
4,2906,3,833
4,2917,4,8
4,2918,3,291
4,2921,4,1
4,2934,4,60
4,2961,3,6
4,2962,3,8
4,2966,3,1
4,2968,3,8
4,2969,3,1151
4,2970,4,1
4,2972,3,34
4,2984,2,1
4,2985,3,8
4,2987,3,34
4,3002,4,777
4,3010,3,176
4,3012,4,1
4,3014,5,6
4,3015,4,1
4,3025,3,1
4,3029,4,8
4,3034,3,34
4,3036,3,6
4,3039,3,12
4,3045,4,34
4,3052,4,170
4,3053,2,1
4,3054,3,40
4,3055,3,8
4,3061,4,1
4,3062,4,18
4,3063,3,34
4,3064,3,469
4,3070,3,1
4,3071,4,1
4,3072,4,1
4,3078,2,8
4,3086,3,617
4,3087,3,138
4,3089,3,1
4,3091,4,1
4,3092,4,6
4,3095,5,1
4,3100,3,1
4,3103,3,40
4,3109,1,1
4,3117,2,8
4,3125,3,34
4,3128,3,1
4,3130,2,253
4,3132,3,276
4,3133,3,898
4,3136,2,765
4,3141,2,34
4,3142,3,144
4,3145,3,1
4,3155,4,8
4,3158,4,34
4,3174,3,1
4,3177,3,40
4,3179,2,1
4,3181,1,8
4,3185,4,1
4,3203,3,18
4,3207,3,9
4,3208,3,801
4,3225,4,1
4,3227,3,1
4,3237,2,1
4,3240,3,1
4,3241,3,157
4,3243,3,1
4,3245,3,1078
4,3246,3,439
4,3248,4,34
4,3249,4,89
4,3251,2,133
4,3255,3,1
4,3264,4,6
4,3265,4,274
4,3268,3,8
4,3273,3,236
4,3279,3,539
4,3284,2,40
4,3288,4,930
4,3292,4,1
4,3295,4,765
4,3298,3,545
4,3299,2,40
4,3303,3,183
4,3310,4,1
4,3313,4,8
4,3324,3,34
4,3325,2,1
4,3326,3,8
4,3329,4,106
4,3334,3,34
4,3339,4,34
4,3347,3,34
4,3348,4,6
4,3349,4,6
4,3356,4,18
4,3360,1,40
4,3364,3,40
4,3372,4,1
4,3374,3,8
4,3377,3,818
4,3379,1,952
4,3381,3,1
4,3390,4,1175
4,3391,4,1
4,3397,3,172
4,3414,3,8
4,3421,4,6
4,3422,4,6
4,3428,2,1
4,3429,3,797
4,3432,3,1
4,3441,2,350
4,3445,4,1
4,3453,3,1
4,3455,3,8
4,3458,4,6
4,3465,3,1
4,3466,2,1
4,3478,4,8
4,3486,4,12
4,3487,2,1
4,3490,3,1
4,3491,2,1175
4,3497,3,8
4,3498,3,1
4,3499,2,176
4,3507,4,8
4,3516,3,1
4,3521,4,1
4,3523,3,138
4,3533,3,12
4,3544,2,1
4,3545,4,34
4,3556,2,112
4,3564,4,89
4,3566,2,1
4,3572,3,1
4,3574,3,12
4,3575,2,202
4,3576,2,138
4,3577,2,1
4,3578,3,930
4,3579,3,811
4,3580,2,18
4,3581,5,135
4,3591,3,1
4,3603,3,946
4,3611,2,439
4,3613,3,6
4,3615,3,155
4,3618,3,40
4,3619,4,20
4,3621,3,6
4,3643,3,1
4,3647,4,230
4,3653,4,8
4,3658,3,18
4,3662,1,34
4,3663,2,40
4,3671,3,1
4,3672,4,20
4,3683,4,1
4,3684,1,1
4,3686,4,849
4,3698,3,34
4,3713,2,469
4,3738,2,1189
4,3818,3,594
4,3871,2,40
4,3890,4,391
4,3944,4,170
4,3974,4,248
4,3982,4,890
4,3991,3,137
4,3993,1,176
4,4084,3,646
4,4086,2,177
4,4234,5,1074
4,4263,4,841
4,4309,3,370
4,4321,2,135
4,4338,3,487
4,4346,4,104
4,4367,1,197
4,4369,3,176
4,4377,4,526
4,4384,3,370
4,4417,3,104
4,4423,3,784
4,4437,3,176
4,4438,3,890
4,4457,3,877
4,4468,4,789
4,4476,3,192
4,4479,3,815
4,4481,4,765
4,4505,4,794
4,4506,4,651
4,4526,5,378
4,4535,3,250
4,4550,3,176
4,4564,4,559
4,4572,3,1092
4,4575,3,841
4,4579,2,665
4,4588,1,370
4,4597,4,502
4,4608,4,410
4,4650,4,842
4,4660,3,721
4,4678,5,1059
4,4688,3,177
4,4697,4,1162
4,4702,4,1252
4,4706,3,89
4,4710,5,765
4,4715,2,259
4,4720,3,1151
4,4725,3,248
4,4729,5,274
4,4749,5,1023
4,4763,1,370
4,4773,3,782
4,4776,3,219
4,4784,3,170
4,4830,2,469
4,4847,3,1059
4,4851,3,338
4,4863,3,1315
4,4865,4,170
4,4876,3,176
4,4888,3,170
4,4899,3,299
4,4922,3,979
4,4930,3,1060
4,4932,3,502
4,4945,5,1023
4,4957,2,233
4,4977,2,502
4,5017,3,584
4,5026,4,176
4,5033,2,311
4,5072,2,639
4,5078,4,176
4,5081,3,850
4,5135,3,176
4,5161,4,406
4,5177,3,183
4,5183,3,202
4,5217,3,1168
4,5290,3,406
4,5302,4,760
4,5305,4,199
4,5310,4,294
4,5349,1,176
4,5358,4,170
4,5360,4,287
4,5373,3,821
4,5383,3,177
4,5429,3,391
4,5452,3,176
4,5463,3,176
4,5501,3,416
4,5511,4,192
4,5512,4,253
4,5582,5,176
4,5587,4,228
4,5625,2,305
4,5641,4,439
4,5643,3,1060
4,5649,4,756
4,5651,4,320
4,5662,4,305
4,5663,1,502
4,5666,2,439
4,5674,3,330
4,5685,3,198
4,5689,3,1247
4,5691,1,1151
4,5702,3,268
4,5706,2,192
4,5718,3,1196
4,5722,4,446
4,5728,3,653
4,5732,3,876
4,5755,3,370
4,5775,3,523
4,5789,2,568
4,5794,3,319
4,5844,3,198
4,5877,3,192
4,5897,4,378
4,5918,3,359
4,5921,3,487
4,5941,2,698
4,5947,3,230
4,5964,4,822
4,5975,4,435
4,5991,4,416
4,6027,3,439
4,6032,4,1007
4,6040,3,519
4,6047,1,752
4,6054,4,1288
4,6058,3,583
4,6076,3,370
4,6094,4,818
4,6110,1,538
4,6112,4,459
4,6113,3,1151
4,6138,3,469
4,6144,3,490
4,6167,3,797
4,6187,3,848
4,6196,2,370
4,6215,3,378
4,6222,3,797
4,6252,3,435
4,6257,1,797
4,6259,2,871
4,6290,3,548
4,6313,2,378
4,6319,4,439
4,6326,4,644
4,6344,3,439
4,6374,3,572
4,6395,4,628
4,6396,3,502
4,6407,3,459
4,6413,4,704
4,6420,3,559
4,6450,4,566
4,6457,2,502
4,6458,4,581
4,6474,3,637
4,6477,3,777
4,6479,4,642
4,6481,4,538
4,6485,1,595
4,6491,3,611
4,6501,2,502
4,6516,3,1023
4,6522,4,721
4,6527,3,566
4,6535,4,789
4,6536,2,502
4,6537,3,526
4,6568,3,519
4,6585,2,1191
4,6586,4,869
4,6596,3,446
4,6622,3,575
4,6625,5,1319
4,6635,3,633
4,6637,3,637
4,6638,3,1093
4,6652,4,1162
4,6661,2,1093
4,6667,4,628
4,6674,4,1030
4,6694,5,1030
4,6699,4,446
4,6704,4,1209
4,6707,2,439
4,6710,4,1319
4,6778,3,416
4,6800,3,614
4,6813,5,855
4,6815,2,585
4,6829,4,598
4,6844,3,1057
4,6849,4,559
4,6915,3,881
4,6925,4,603
4,6949,4,446
4,6958,2,459
4,6966,3,1162
4,6978,3,1151
4,6985,3,502
4,6991,2,592
4,6998,4,637
4,7022,5,595
4,7026,3,446
4,7029,4,637
4,7033,4,446
4,7036,4,446
4,7055,5,617
4,7056,4,658
4,7062,4,446
4,7075,4,446
4,7077,3,502
4,7083,4,628
4,7095,4,515
4,7103,4,464
4,7114,3,760
4,7150,4,1319
4,7188,3,662
4,7201,3,765
4,7204,4,756
4,7211,1,515
4,7250,3,651
4,7271,3,723
4,7319,4,679
4,7335,4,721
4,7355,3,637
4,7389,4,902
4,7431,2,538
4,7448,2,617
4,7464,3,585
4,7489,3,734
4,7511,4,756
4,7515,3,637
4,7530,4,646
4,7535,3,738
4,7546,3,834
4,7555,4,569
4,7565,3,586
4,7575,3,603
4,7582,4,651
4,7601,4,566
4,7607,3,583
4,7608,4,583
4,7628,4,765
4,7643,3,815
4,7648,4,651
4,7662,4,603
4,7666,5,746
4,7671,3,797
4,7674,4,769
4,7689,3,637
4,7705,3,815
4,7708,2,1182
4,7709,3,721
4,7714,4,843
4,7722,3,732
4,7725,2,603
4,7780,2,765
4,7781,4,904
4,7786,3,649
4,7795,3,614
4,7796,3,651
4,7803,3,741
4,7804,2,797
4,7855,4,651
4,7856,3,649
4,7864,2,1093
4,7885,4,797
4,7896,3,769
4,7913,3,746
4,7920,3,649
4,7958,2,797
4,7973,4,739
4,7978,3,639
4,8031,3,649
4,8039,4,1092
4,8051,4,624
4,8063,3,910
4,8084,3,899
4,8086,3,821
4,8087,2,756
4,8105,2,769
4,8119,5,898
4,8138,3,888
4,8156,3,777
4,8158,4,1030
4,8172,2,832
4,8222,4,818
4,8270,3,1151
4,8284,3,874
4,8339,2,1133
4,8347,3,695
4,8350,2,920
4,8392,4,832
4,8400,2,825
4,8401,3,1151
4,8413,3,891
4,8423,2,1204
4,8438,3,682
4,8442,4,797
4,8443,3,1194
4,8453,3,832
4,8499,4,871
4,8504,2,825
4,8521,2,818
4,8526,2,815
4,8532,3,924
4,8533,3,868
4,8553,3,967
4,8559,5,1059
4,8573,3,1070
4,8601,3,882
4,8628,3,860
4,8633,5,888
4,8638,4,729
4,8646,3,802
4,8677,4,869
4,8679,2,840
4,8732,4,874
4,8749,4,734
4,8836,4,860
4,8837,3,1190
4,8844,4,939
4,8878,2,898
4,8882,3,1017
4,8889,3,952
4,8943,2,969
4,8951,3,766
4,8966,3,1021
4,9009,4,1091
4,9057,1,833
4,9067,4,769
4,9106,5,909
4,9132,4,875
4,9191,3,1122
4,9222,1,993
4,9241,3,855
4,9275,4,833
4,9276,3,770
4,9294,2,1133
4,9298,3,961
4,9318,3,822
4,9321,4,916
